CustomerID,Name,Age,Gender,Phone,Email,City,State,Pincode,RegistrationDate,Membership,TotalOrders,PreferredCuisine
9465,Waida Varma,22.0,Male,6875782123,qthakkar@example.org,Coimbatore,Maharashtra,756190,2022-01-23,Zomato Pro,5,Italian
9466,Warda Kumer,49.0,Male,0508347365,,Hyderabad,Assam,780391,2023.05.04,Basic,9,Italian
9467,Upma Pall,22.0,Female,3131303695,sanetriya@example.com,Coimbatore,Tamil Nadu,439886,2022-05-12,Basic,5,Mughlai
9468,Yauvani Oza,19.0,Other,3589877940,aishanideshpande@example.net,Surat,Himachal Pradesh,330144,06/07/2022,Basic,7,Mughlai
9469,Urmi Kale,25.0,Other,1730943629,keerjackson@example.org,Bhubaneswar,Andhra Pradesh,2784,17-02-2023,Basic,6,Fast Food
9470,Banjeet Shankar,33.0,Male,6975521027,shivansh55@example.org,Indore,Nagaland,603480,12-08-2022,Zomato Pro,2,Mughlai
9471,Irya Badal,27.0,Other,8672028857,baghyawati36@example.com,Hyderabad,Bihar,540146,31-10-2022,Basic,8,North Indian
9472,Widisha Nair,36.0,Male,5288594896,wbhatnagar@example.net,guwahati,Odisha,149841,05/04/2023,Basic,6,Thai
9473,Arya Natarajan,23.0,Male,5862464640,ybhardwaj@example.net,Hyderabad,Goa,131822,19-11-2024,Basic,5,South Indian
9474,Rushil Lal,23.0,Other,1595437789,kumarisha@example.net,Bhopal,Tamil Nadu,421414,10/30/2023,Gold,7,Italian
9475,Eesha Goel,54.0,Female,2389803509,varughesemichael@example.com,Bhubaneswar,Karnataka,224525,05/11/2024,Basic,12,Biryani
9476,George Hans,18.0,Other,1481149398,sehgalakshay@example.net,Surat,Uttar Pradesh,640875,06/26/2022,Basic,11,South Indian
9477,Anthony Verma,24.0,Other,6661999631,fiyazbhandari@example.org,Visakhapatnam,Maharashtra,403461,15 Jan 2024,Basic,9,Continental
9478,Wridesh Sankaran,34.0,Other,9638069966,hpatla@example.org,MUMBAI,Jharkhand,798172,2023-10-23,Basic,5,North Indian
9479,Jeremiah Chopra,37.0,Other,0225758080,champakkeer@example.net,Patna,West Bengal,120192,14 Dec 2024,Basic,6,North Indian
9480,Raksha Sridhar,16.0,Male,7637688956,finn87@example.org,Chandigarh,Maharashtra,455043,12/12/2022,Gold,9,Chinese
9481, Upkaar Sarin  ,35.0,Female,5314082555,bhavini63@example.org,Kochi,Kerala,665303,2023.08.21,Zomato Pro,11,Mughlai
9482,Jatin Bandi,27.0,Male,7004703843,,Bengaluru,Haryana,544745,10/09/2022,Basic,4,South Indian
9483,Fiyaz Arya,34.0,Other,5179015175,qkannan@example.net,Lucknow,Assam,731265,2022.07.11,Zomato Pro,2,South Indian
9484,Amruta Raghavan,36.0,Male,7374831308,dugaryadavi@example.net,Ludhiana,Rajasthan,772845,2024.10.09,Basic,5,Bakery
9485,Zaitra Brahmbhatt,30.0,Male,9572135196,xkhurana@example.com,Kochi,Odisha,594790,2022-04-17,Zomato Pro,7,Italian
9486,Mitali Bir,40.0,Female,7622226682,ubarman@example.net,Surat,,774027,06/17/2024,Gold,4,Mughlai
9487,Mugdha Sachdeva,40.0,Other,8034180284,singhzehaan@example.com,Indore,Haryana,495915,29 Jun 2024,Gold,6,Biryani
9488,Nihal Chakrabarti,23.0,Male,3563082390,aptegagan@example.net,Jaipur,Rajasthan,187363,2022-07-23,Basic,2,Healthy Food
9489,Tanay Balasubramanian,22.0,Other,5602537064,leena10@example.com,Bhubaneswar,Uttarakhand,663436,07/24/2024,Zomato Pro,5,Healthy Food
9490,Dev Kala,44.0,Male,9282749948,dsibal@example.net,Nagpur,Maharashtra,244342,05/01/2024,Zomato Pro,9,Italian
9491,Gabriel Divan,23.0,Female,2803984194,wsheth@example.org,Bhopal,Manipur,554804,2022.09.24,Gold,5,Continental
9492,Om Sane,47.0,Other,5394701217,noahmallick@example.net,Guwahati,Nagaland,281658,01-10-2024,Basic,3,South Indian
9493, Krisha Mann  ,45.0,Other,4354526839,parth84@example.com,Nagpur,Tripura,834439,2022.07.26,Basic,5,Chinese
9494,Kamala Narayanan,43.0,Male,12421,jsathe@example.org,Ahmedabad,Haryana,688468,17/10/2023,Gold,6,Desserts
9495,Aarnav Raghavan,39.0,Male,2373450496,ogour@example.org,Visakhapatnam,Madhya Pradesh,343463,16-10-2023,Basic,4,Continental
9496,Anita Mane,37.0,Female,5873889965,ayaankale@example.org,Ahmedabad,Andhra Pradesh,473508,09/10/2024,Gold,2,Desserts
9497,Zaitra Sibal,26.0,Female,5482694730,saikanda@example.net,Ahmedabad,Madhya Pradesh,271369,2022.04.12,Basic,6,Fast Food
9498,Ayushman Mitter,32.0,Male,9353492236,dadaekantika@example.net,Chennai,Sikkim,313256,10/17/2022,Zomato Pro,6,South Indian
9499,Mekhala Mital,32.0,Male,4977638610,shahjhalak@example.org,LUCKNOW,Odisha,156469,24 Apr 2023,Basic,8,North Indian
9500,Irya Sehgal,42.0,Male,4730617435,warriorupasna@example.com,Guwahati,Andhra Pradesh,465194,17-08-2024,Basic,10,Continental
9501,Vihaan Raval,20.0,Other,2861418687,mohammed78@example.com,Kolkata,Gujarat,12079X,2022-04-01,Gold,1,Mexican
9502,Vidhi Chana,36.0,Female,8171182222,nidhianand@example.org,Bhopal,Arunachal Pradesh,202895,12 Oct 2022,Basic,8,Street Food
9503,Wishi Sachar,33.0,Male,8037574992,chatura20@example.org,Guwahati,Uttar Pradesh,582942,21-08-2024,Basic,4,Italian
9504,Amrita Thaker,32.0,Other,6366888819,leelabhavsar@example.net,Mumbai,Telangana,739595,2024-05-01,Gold,9,Italian
9505,Charles Keer,24.0,Other,6420728041,udyati48@example.com,Raipur,Gujarat,657279,02 May 2023,Basic,5,Mexican
9506,Indrajit Balakrishnan,16.0,Other,4140618083,,Pune,Telangana,151265,2022-10-04,Gold,4,Biryani
9507,Unni Chaudhari,39.0,Female,9294362269,yashica45@example.com,Patna,Tamil Nadu,132904,08/23/2024,Gold,7,Mughlai
9508,Om Mani,24.0,Male,5205985152,comarbimala@example.net,Nagpur,Andhra Pradesh,152455,17-04-2022,Basic,10,South Indian
9509,Netra Tripathi,35.0,Female,8786426013,xalak69@example.com,Coimbatore,Odisha,847277,04/20/2022,Zomato Pro,6,Thai
9510,Vyanjana Kapadia,27.0,Other,6554930645,lalldarika@example.org,Coimbatore,Himachal Pradesh,325250,15 Nov 2023,Zomato Pro,2,Thai
9511, Chaitaly Shanker  ,25.0,Male,1269203813,upasnadeo@example.org,Vadodara,West Bengal,556678,24-04-2023,Basic,7,Biryani
9512,Triveni Hari,38.0,Other,6749199123,qadim79@example.com,Hyderabad,Arunachal Pradesh,506106,2023-10-25,Zomato Pro,4,
9513,Timothy Sule,-20.0,Other,4830234090,gaurika03@example.org,Nagpur,Meghalaya,173641,2023-06-21,Basic,5,Mughlai
9514,Balhaar Gour,29.0,Female,0619197125,fpradhan@example.net,Pune,Punjab,586377,03/25/2023,Basic,5,Thai
9515,Frederick Peri,35.0,Female,0372845303,ukashyap@example.org,Vadodara,Madhya Pradesh,198468,2022-03-20,Basic,7,Desserts
9516,Turvi Bhatnagar,42.0,Female,2032268650,nsanghvi@example.net,Ludhiana,Karnataka,421404,27/05/2023,Basic,7,Mughlai
9517,Pranav Shan,32.0,Female,9637787850,vthaker@example.com,Ahmedabad,West Bengal,151506,03 Sep 2022,Basic,4,Thai
9518,Garima Kapur,46.0,Female,4087154997,ikshitabadami@example.org,Guwahati,Jharkhand,791652,29/03/2022,Basic,5,Bakery
9519,Yashawini Ghose,45.0,Other,2558102144,dalianikita@example.com,Kolkata,Tripura,442777,12 Sep 2023,Basic,8,Fast Food
9520,Yoshita Varghese,21.0,Male,1183020979,kotarayaan@example.com,Delhi,West Bengal,607781,05 Jul 2023,Gold,5,Mughlai
9521,Bhavini Chatterjee,34.0,Female,8889366476,thakkarjanya@example.com,Nashik,Punjab,669426,12 May 2024,Gold,5,Desserts
9522,Wriddhish Borra,20.0,Female,1290761688,manbirnayak@example.net,Chennai,Nagaland,89918X,06/13/2024,Basic,9,North Indian
9523,Chakradev Pathak,17.0,Male,0660219927,nicholasbarad@example.net,Patna,Telangana,145637,30-10-2023,Zomato Pro,7,Biryani
9524,Ubika Raman,31.0,Male,8064916752,gunbir32@example.org,Nashik,Arunachal Pradesh,777617,2022-09-28,Gold,9,Healthy Food
9525,Saanvi Koshy,19.0,Male,7778695608,tanveerkaran@example.net,Mumbai,Goa,832391,22/07/2022,Basic,5,Desserts
9526,Jeet Narain,28.0,Other,7261747295,sarnaupadhriti@example.org,Jaipur,Rajasthan,-110001,2023-02-12,Gold,13,
9527,Turvi Suresh,29.0,Female,9301732267,wkala@example.com,Vadodara,West Bengal,387530,22-07-2022,Basic,8,Biryani
9528,Lila Parikh,24.0,Other,4982036145,tandonsamar@example.com,Pune,Jharkhand,540379,21-05-2022,Basic,6,Italian
9529,Raagini Dada,42.0,Other,2477409688,pmutti@example.net,COIMBATORE,Maharashtra,704542,2024-11-21,Gold,3,Mughlai
9530,Pranav Manne,22.0,Other,4841915047,mandermaanas@example.com, Ludhiana  ,Assam,284884,26/02/2023,Zomato Pro,2,Chinese
9531,Shaurya Badami,-22.0,Female,8946624406,jamble@example.net,chennai,Chhattisgarh,000000,2024-07-23,Basic,2,Desserts
9532,Andrew Bhasin,51.0,Female,1721417516,routwridesh@example.org,Chandigarh,Rajasthan,487050,31/01/2023,Gold,2,Continental
9533,Jeremiah Lanka,32.0,Male,4537554609,amruta69@example.net,JAIPUR,Andhra Pradesh,528662,06/09/2024,Basic,4,Mexican
9534,Sneha Bal,28.0,Male,5473397750,charita48@example.com,Coimbatore,Punjab,371162,02/03/2023,Zomato Pro,6,Street Food
9535,Anamika Tank,47.0,Female,5434825555,mbehl@example.org,KOLKATA,Nagaland,285659,2023.12.26,Basic,7,Street Food
9536,Jagdish Singh,17.0,Female,3550999404,smenon@example.net,MUMBAI,Karnataka,257001,06/04/2024,Basic,8,North Indian
9537,Ati Pillay,33.0,Other,9245785903,agastya10@example.net,Kochi,Kerala,728145,2022.07.24,Basic,7,North Indian
9538,Janani Buch,17.0,Female,4092854458,qkhosla@example.com,Surat,Uttarakhand,196398,10 May 2022,Basic,3,Bakery
9539,Neelima Pall,32.0,Other,9821751563,dev53@example.org,Jaipur,Mizoram,308731,2022.04.02,Zomato Pro,4,Italian
9540,Hamsini Nori,38.0,Female,4952868804,timothy57@example.net,Surat,Kerala,227735,2024-04-09,Basic,5,Mexican
9541,Mason Parsa,29.0,Male,4921051808,wtoor@example.com,Hyderabad,Mizoram,796794,08/02/2024,Zomato Pro,5,Continental
9542,Yug Doctor,29.0,Other,919026385834,gautami45@example.com,Delhi,Uttar Pradesh,500113,2024-04-10,Basic,4,South Indian
9543,Manan Mand,27.0,Female,1000657222,walianidhi@example.net,Pune,Uttar Pradesh,223828,2023.12.30,Basic,6,Healthy Food
9544,Pranit Mishra,41.0,Female,6391167597,, Coimbatore  ,Maharashtra,481838,23/12/2023,Basic,5,Continental
9545,Darika Sahota,46.0,Male,9890643425,pranitgarde@example.net,Kolkata,Madhya Pradesh,407082,29 Jun 2024,Basic,3,Continental
9546,Wyatt Solanki,26.0,Male,8044888721,mitragautami@example.org,Visakhapatnam,Gujarat,739769,2022.08.01,Zomato Pro,6,Thai
9547, Devansh Parmer  ,33.0,Female,4431704304,xmallick@example.net,Kochi,Tripura,851907,26/03/2023,Gold,8,South Indian
9548,Kevin Dada,16.0,Male,7896574340,charita28@example.net,Nashik,Gujarat,387624,20 Jan 2024,Basic,4,Chinese
9549,Manbir Pathak,34.0,Other,6777328129,osant@example.com,Guwahati,Uttarakhand,630344,03/01/2023,Gold,8,Chinese
9550,Krishna Ben,31.0,Female,5427880237,,Chennai,West Bengal,752591,15/02/2023,Zomato Pro,8,Healthy Food
9551,Baljiwan Devan,25.0,Female,1343098814,bhanumativarghese@example.net,Delhi,Maharashtra,538323,09/28/2023,Zomato Pro,7,Chinese
9552,Vrinda Lad,26.0,Male,3248850031,jaggiayaan@example.org,Chandigarh,Himachal Pradesh,521942,2023.09.07,Basic,9,Mughlai
9553,Ekaraj Gara,21.0,Male,1154444104,aarna34@example.net,Vadodara,Himachal Pradesh,618723,2023.09.16,Basic,5,Fast Food
9554,Gaurangi Ram,36.0,Female,2082919064,xsule@example.org,VISAKHAPATNAM,West Bengal,371513,26 Nov 2024,Gold,6,Italian
9555,Forum Purohit,43.0,Male,8335336104,veer72@example.com,Indore,Sikkim,192375,2023.11.05,Basic,8,Biryani
9556,Chaitanya Bath,37.0,Female,2487270948,esibal@example.net,Visakhapatnam,Goa,311903,2024-07-27,Basic,9,Bakery
9557,Veer Kibe,55.0,Male,4463695412,ypuri@example.org,Lucknow,Chhattisgarh,384865,05-02-2023,Basic,7,Mexican
9558,Yashawini Nair,16.0,Male,8107284325,benjamin12@example.com,Ludhiana,Bihar,539064,2024.07.28,Basic,4,Healthy Food
9559,Charvi Sarin,22.0,Male,5277987679,zshanker@example.com,Mumbai,Jharkhand,209325,07/06/2022,Gold,4,Thai
9560,Panini Apte,39.0,Other,0440945863,valariya@example.org,Chennai,Maharashtra,707672,2022.05.02,Basic,4,Fast Food
9561, Vihaan Khatri  ,17.0,Other,8935475575,xshere@example.net,Patna,,351076,09/04/2023,Basic,6,Mexican
9562,Pahal Kulkarni,33.0,Male,9206911129,chakradev39@example.net,Ahmedabad,Andhra Pradesh,838756,07/13/2023,Basic,4,Italian
9563,Ekbal Mani,20.0,Female,4825425408,pseth@example.com,Nashik,Rajasthan,000000,24-01-2023,Basic,2,North Indian
9564,Odika Ravel,23.0,Female,3149241937,halderliam@example.com,Lucknow,Meghalaya,568810,07/21/2022,Gold,6,Italian
9565,Netra Loyal,33.0,Female,1439534646,xgade@example.net,Patna,Assam,399738,10 Dec 2023,Basic,10,Street Food
9566,Idika Tak,21.0,Female,3060704770,ukara@example.com,Chandigarh,Assam,460435,12/19/2024,Gold,5,Mexican
9567,Hiral Gala,43.0,Male,5671349675,nathaniel67@example.net,Bengaluru,West Bengal,126088,2024.12.12,Gold,8,Desserts
9568,Ekantika Ranganathan,30.0,Other,4570919439,mahikachahal@example.net,Indore,Telangana,288433,28 Oct 2024,Basic,11,Thai
9569,Shaurya Varughese,24.0,Female,5246838675,seshadriikbal@example.net, Bengaluru  ,Telangana,714636,31-05-2022,Gold,9,Biryani
9570,zilmil garde,23.0,Female,6608682257,daraharinakshi@example.org,Delhi,Manipur,651083,16-03-2023,Zomato Pro,9,Fast Food
9571,Kritika Randhawa,28.0,Other,4623046801,zsethi@example.net,Surat,West Bengal,206206,02 Aug 2022,Basic,10,Fast Food
9572,Gopal Tara,27.0,Other,8118708863,radha43@example.com,Chandigarh,Punjab,527358,2022-08-13,Zomato Pro,4,Biryani
9573,Arunima Ramanathan,23.0,Female,4200728237,raghavanhardik@example.net,Surat,Andhra Pradesh,535535,2024-09-11,Basic,5,Chinese
9574,Vasana Murty,29.0,Female,0453016567,devanshsem@example.com,INDORE,Odisha,724421,09/01/2023,Basic,3,Fast Food
9575,Balveer Ravi,28.0,Female,6343899442,wriddhish91@example.com,Hyderabad,Haryana,668002,2023.07.19,Gold,2,North Indian
9576,Chaaya Bakshi,25.0,Female,1661427960,masonbhardwaj@example.org,Kolkata,Goa,325177,03/07/2024,Basic,15,Fast Food
9577,Xalak Bansal,36.0,Other,0451841052,gtak@example.org,Jaipur,Sikkim,681008,18/05/2023,Zomato Pro,5,Continental
9578,Gauri Loyal,34.0,Male,6522226089,zayan56@example.net,Patna,West Bengal,643808,10 Dec 2024,Zomato Pro,2,Healthy Food
9579,Ronith Palla,25.0,Male,80540,dugarbimala@example.org,Kolkata,Manipur,559645,14-09-2022,Basic,4,North Indian
9580,caleb shenoy,38.0,Male,3742854987,batraazad@example.com,Hyderabad,Punjab,185096,2023-04-07,Basic,6,South Indian
9581,Alexander Dar,16.0,Female,0969300083,imaran90@example.net,Bhubaneswar,Kerala,609277,07/05/2022,Basic,8,Mexican
9582,Bakhshi Mander,23.0,Male,2024962300,warjasdani@example.com,Ahmedabad,Jharkhand,231735,2024-05-05,Basic,8,Street Food
9583,Nandini Sidhu,35.0,Female,7862463495,kghose@example.com,Chandigarh,Mizoram,458174,2023.03.27,Basic,4,Thai
9584,Kavya Pal,29.0,Female,4378558171,owali@example.org,KOCHI,Uttar Pradesh,747562,16-12-2022,Zomato Pro,6,Thai
9585,Hamsini Luthra,21.0,Other,0660958333,vivaan20@example.com,Chennai,Uttar Pradesh,819375,26 Nov 2024,Basic,7,Desserts
9586,Lekha Khare,40.0,Male,2870271513,eraval@example.net,Raipur,Goa,787495,2022-03-27,Basic,6,
9587,REYANSH DUGAL,43.0,Male,1667576762,ptank@example.com, Lucknow  ,Maharashtra,494495,18-07-2024,Basic,9,Mexican
9588,Avi Sethi,45.0,Male,0429155566,srout@example.net,Coimbatore,Assam,582891,07/20/2023,Zomato Pro,4,North Indian
9589,Zansi Tiwari,43.0,Female,5522774773,bshetty@example.com,Kochi,Jharkhand,205703,15 Aug 2023,Basic,8,Bakery
9590,Abha Iyer,18.0,Other,9072501492,achand@example.com,Patna,Punjab,186819,08/22/2022,Gold,8,Bakery
9591,Omya Bhakta,34.0,Male,8360104198,nkhanna@example.net,Chennai,Jharkhand,330155,24-06-2024,Gold,7,Italian
9592,Girik Kothari,38.0,Other,9415364122,dtak@example.com,Mumbai,Bihar,584540,03/21/2024,Zomato Pro,6,Bakery
9593,Samaksh Dixit,46.0,Female,2455561618,onimodi@example.com,Patna,Telangana,406089,03/20/2023,Basic,6,Mughlai
9594,Qasim Edwin,42.0,Male,2506038081,xsuri@example.com,DELHI,Uttarakhand,741883,19-10-2023,Zomato Pro,6,Chinese
9595,Maya Panchal,26.0,Female,6044556883,eraj@example.com,Nashik,Haryana,333734,17-07-2024,Gold,4,Continental
9596,Maanas Ramachandran,39.0,Female,3808416217,faris82@example.com,Nashik,Arunachal Pradesh,822907,2022-01-22,Gold,4,
9597,Xiti Sachdev,38.0,Female,2698841184,jkala@example.com,chennai,Punjab,636761,17-01-2024,Basic,2,South Indian
9598,Nandini Sachdev,44.0,Other,3806754188,rpal@example.net,Lucknow,Nagaland,600653,01-06-2022,Basic,2,Mughlai
9599,Krishna Wadhwa,26.0,Female,7381596720,omaja92@example.org,LUCKNOW,Arunachal Pradesh,682378,2023.03.09,Zomato Pro,4,South Indian
9600,Faqid Balan,41.0,Male,0489252663,ayushpadmanabhan@example.com,Kolkata,Nagaland,211855,2023-08-23,Basic,5,Bakery
9601,Hamsini Swamy,16.0,Male,915778285251,eiravati84@example.net,Coimbatore,West Bengal,428318,2022.11.26,Gold,2,Bakery
9602,Vyanjana Mangat,33.0,Other,6832968012,ipillai@example.com,Bangalore,Punjab,212147,2023.04.06,Basic,3,Fast Food
9603,Girish Din,30.0,Female,1476216263,krishdhar@example.org,Chandigarh,Uttar Pradesh,731422,03/02/2022,Zomato Pro,7,Street Food
9604,Baljiwan Bobal,36.0,Female,4927023420,farischokshi@example.org,Kochi,Meghalaya,575910,09/02/2023,Gold,0,Italian
9605,Utkarsh Kumer,31.0,Male,3515257615,andrew92@example.com,COIMBATORE,Goa,316695,08/18/2022,Basic,4,Mexican
9606,Oni Taneja,-35.0,Other,9843DBEFBH,ijani@example.net,Bhopal,Odisha,615857,03/31/2024,Zomato Pro,3,Healthy Food
9607,Maya Palan,37.0,Female,0459339248,vbiswas@example.org,Delhi,Bihar,370966,2022-01-10,Basic,8,Fast Food
9608,Raghav Saran,25.0,Female,9401236725,mugdha61@example.net,Bhubaneswar,Telangana,210081,11/19/2023,Basic,9,Mexican
9609, Ira Dave  ,39.0,Other,4222811587,gardeumang@example.net,Coimbatore,Jharkhand,283218,2022.02.09,Zomato Pro,8,Bakery
9610,Agastya Sahni,37.0,Male,7364927718,pallavi84@example.net,Ahmedabad,West Bengal,791938,2022.07.01,Basic,7,Thai
9611,Chaitaly Rajagopal,38.0,Other,918130201132,hardikkrishnamurthy@example.net,Chandigarh,Jharkhand,139089,2022-05-05,,9,Biryani
9612,Sneha Sidhu,41.0,Other,,mohinisridhar@example.com,Mumbai,Punjab,484745,09 Jun 2024,Zomato Pro,5,Mughlai
9613,Yoshita Bhatt,16.0,Female,7086773477,benjaminmital@example.com,Nagpur,Sikkim,-110001,08/11/2023,Basic,8,Street Food
9614,Rachana Mallick,27.0,Male,7186681113,zachariadayamai@example.org,Surat,Assam,000000,17-05-2022,Basic,6,North Indian
9615,Meera Kulkarni,22.0,Other,88232,krishkade@example.net,Vadodara,Punjab,569133,28 Jul 2023,Basic,8,Healthy Food
9616,Avni Kant,39.0,Female,4423297133,udey@example.com,KOLKATA,Assam,280396,12/03/2023,Basic,4,Mughlai
9617,Diya Issac,20.0,Female,1904534782,manyarajagopal@example.org,Surat,Gujarat,478361,07/12/2022,Basic,6,South Indian
9618,Jeremiah Banerjee,30.0,Other,8537609867,daniel97@example.com,Ludhiana,Bihar,000000,09/16/2023,Basic,7,
9619,Ikbal Choudhary,24.0,Other,3113476365,morewyatt@example.org,Bhopal,Chhattisgarh,119492,2024-04-15,Basic,5,Bakery
9620, Alka Srinivas  ,17.0,Female,4445464084,jagratikhalsa@example.com,Chandigarh,Punjab,293511,30/10/2024,Basic,5,Continental
9621,Radhika Gara,20.0,Female,4854500172,xpandit@example.net,Mumbai,Mizoram,118115,21 Nov 2022,Zomato Pro,9,Fast Food
9622, Radha Dugal  ,21.0,Female,0121474216,behldamyanti@example.com,Hyderabad,Chhattisgarh,578384,05/04/2022,Basic,2,Chinese
9623,Vedhika Kota,18.0,Female,7152596930,tanmayi16@example.com,Ludhiana,,193273,2024.08.04,Basic,5,Bakery
9624,Jatin Tata,22.0,Female,9214985452,bhavini38@example.com,Delhi,Kerala,763629,2022-04-15,Basic,6,Desserts
9625,Henry Ghosh,28.0,Female,9355584006,warindersoman@example.net,Nashik,Haryana,231127,24/04/2023,Gold,7,Biryani
9626,Aradhana Choudhary,33.0,Female,6446228151,kumerpranit@example.org,Vadodara,Haryana,450033,06 Jun 2024,Basic,5,Fast Food
9627,Advay Mohan,33.0,Other,6522132041,agrawalgirindra@example.org,Nashik,Gujarat,404048,2023-01-07,Basic,7,Italian
9628,Libni Toor,51.0,Other,1784248759,,Lucknow,Sikkim,393792,21/01/2024,Zomato Pro,5,Bakery
9629,Zarna Virk,41.0,Female,6415668460,xnarasimhan@example.net,Delhi,Himachal Pradesh,113443,06/03/2023,Basic,7,Mughlai
9630,Nihal Bal,40.0,Female,4406563020,kiaan90@example.org,Jaipur,Chhattisgarh,209584,26-08-2023,Basic,2,Italian
9631,Aarav Hari,30.0,Other,7526779493,cmadan@example.net,Indore,Gujarat,615173,2023-02-23,Basic,7,Thai
9632,Baghyawati Kala,37.0,Male,2037003115,jnaidu@example.com,Bhubaneswar,Karnataka,567648,2023-02-26,Basic,4,Biryani
9633,Gavin Loke,23.0,Male,5231191176,shereekapad@example.net,Raipur,Rajasthan,297216,2023-07-10,Basic,9,Healthy Food
9634,Upadhriti Joshi,,Female,4508851927,niharika24@example.com,Ahmedabad,Telangana,609496,01/01/2023,Basic,3,Street Food
9635,Nitesh Bajwa,27.0,Male,5846315535,oshachadha@example.org,Nagpur,Sikkim,122382,2022.05.15,Basic,4,Fast Food
9636,Janani Bumb,31.0,Female,7674393318,janakivyas@example.net,Patna,Kerala,418681,29-05-2023,Zomato Pro,3,Mexican
9637,Tanay Goswami,26.0,Male,2090073561,uchandran@example.net,Guwahati,Chhattisgarh,605076,2023-06-28,Basic,6,Street Food
9638,Chaitanya Lalla,25.0,Male,8554284523,canand@example.org,Bhopal,Karnataka,194640,2023.07.27,Zomato Pro,5,Mexican
9639,Advik Mandal,28.0,Other,9549963769,nitesh83@example.net,Raipur,Arunachal Pradesh,783952,2023-07-20,Gold,6,Continental
9640, Dayamai Manne  ,46.0,Male,1566614527,rayaan02@example.net,Surat,Punjab,501501,2023.03.28,Zomato Pro,7,Thai
9641,Anya Sandhu,26.0,Male,9008689737,aarini21@example.org,Kolkata,West Bengal,545354,10/04/2022,Basic,4,Mughlai
9642,Rohan Gera,16.0,Other,7574053362,rsahota@example.net,Jaipur,Assam,837583,16 Feb 2024,Zomato Pro,6,Desserts
9643,Adweta Mammen,39.0,Male,6574438753,aarnav73@example.org,Lucknow,Madhya Pradesh,851549,2023.08.06,Gold,7,Bakery
9644,Mohini Goel,30.0,Other,5054920676,ojasvimangal@example.net,Chennai,Sikkim,453555,2022-06-03,Basic,9,Continental
9645,ABHIMANYU PATLA,32.0,Male,6768395639,murthyazad@example.org,Kochi,Chhattisgarh,836292,10/02/2022,Gold,3,
9646,Pratyush Khare,36.0,Other,3451484329,oviyasamra@example.com,Ludhiana,Assam,165521,02-08-2022,Basic,9,South Indian
9647,Damyanti Sahota,45.0,Other,9837476842,umang11@example.net,Bhopal,Rajasthan,487331,28 Jan 2022,Gold,5,Fast Food
9648,Urmi Sha,24.0,Male,7754613995,diya98@example.com,Bhopal,Uttar Pradesh,376336,2022.08.26,Basic,9,Bakery
9649,Dipta Bhatti,41.0,,2954997031,baradoni@example.org,Bengaluru,Kerala,613985,12 Jul 2023,Basic,5,Mughlai
9650,Oeshi Seshadri,41.0,Female,2964483564,dominic45@example.org,Indore,West Bengal,601328,08/25/2022,Basic,8,Street Food
9651,Sai Khalsa,16.0,Female,0915127108,nirja74@example.org,Mumbai,Chhattisgarh,455039,24/02/2024,Basic,6,Chinese
9652,Bhavya Kari,30.0,Other,8634053333,narainzayyan@example.net,Delhi,Gujarat,677950,05/02/2022,Basic,3,Chinese
9653,Nirja Reddy,31.0,Female,98F1H14C5C,fsangha@example.org,Raipur,Rajasthan,444536,2022.12.03,Basic,4,
9654,Mugdha Kamdar,-27.0,Other,2664807923,arunimachahal@example.net,Coimbatore,Goa,838488,2023.01.23,Zomato Pro,3,Chinese
9655,Tristan Gill,35.0,Female,4566329089,chavvi93@example.net,Kolkata,Goa,771241,03/18/2023,Basic,3,North Indian
9656,Gabriel Tandon,27.0,Other,7767747912,wazirbalay@example.com,Visakhapatnam,Assam,780789,04 Feb 2023,Basic,9,Healthy Food
9657,Upasna Borah,16.0,Male,8921786569,xdatta@example.com,Chennai,Goa,363628,2022-10-09,Gold,2,Fast Food
9658,Hiral Wali,36.0,Other,5882043607,joshuabumb@example.com,Jaipur,Sikkim,681702,24/06/2022,Basic,5,Thai
9659,Gautami Cheema,31.0,Male,4620709024,ykapoor@example.org,Delhi,Kerala,676519,13/09/2024,Basic,8,Desserts
9660,Gayathri Borde,37.0,Male,6279424396,srivastavasaksham@example.com, Bengaluru,Jharkhand,222458,17-07-2023,Zomato Pro,2,Desserts
9661,Liam Barad,,Other,9033919262,jagrati28@example.org,Bhubaneswar,Uttar Pradesh,512176,2022.01.09,Basic,3,Thai
9662,Robert Rattan,16.0,Female,9939370165,tailornathan@example.org,Coimbatore,Goa,573021,10/12/2023,Basic,3,Mexican
9663,Sachi Butala,30.0,Other,9296448403,srivastavaudarsh@example.com,Coimbatore,Chhattisgarh,459388,10/28/2022,Basic,3,Healthy Food
9664,Warda Dash,36.0,Female,986BGD1FFC,lvarty@example.net,Bhubaneswar,Andhra Pradesh,445721,03/09/2023,Basic,8,Mughlai
9665,Henry Sehgal,23.0,Male,6749183971,divyabhat@example.org,Surat,Himachal Pradesh,296174,21/11/2023,Basic,11,Biryani
9666,Sara Bajwa,32.0,Other,0672611082,jchakrabarti@example.com,Calcutta,Meghalaya,343561,2022.05.05,Basic,11,Healthy Food
9667,Fitan Raman,32.0,Other,2648775028,nicholaspuri@example.com,Ludhiana,Uttar Pradesh,206313,06/27/2023,Basic,5,South Indian
